Title,Year,Genre,Rating,Revenue (Millions),Budget (Millions),Director
Movie 341,2016,Drama,9.909608281936327,214.4727075982977,222.27819941851263,Director 341
Movie 342,2020,Action,5.780777510652946,383.0931297468254,79.72198790724815,Director 342
Movie 343,2012,Comedy,5.315112908460145,84.23156302573025,14.536325022056218,Director 343
Movie 344,2020,Action,3.184464181771727,47.73814770181133,40.98760049773685,Director 344
Movie 345,2010,Comedy,2.874571195922993,153.77896553820958,255.04299383042863,Director 345
Movie 346,2014,Comedy,9.4560052229623,0.0,122.30331448880668,Director 346
Movie 347,2018,Action,1.9842724070749616,204.8785521513416,278.39722543910653,Director 347
Movie 348,2016,Comedy,2.4532370361650324,0.0,41.63772556606253,Director 348
Movie 349,2014,Thriller,6.584784232604214,185.2238156705617,0.0,Director 349
Movie 350,2010,Comedy,4.355583006097877,166.18267467820166,45.34874984778151,Director 350
Movie 351,2018,Drama,1.4833369793742934,273.2738325471665,168.7869834535063,Director 351
Movie 352,2020,Thriller,6.40046013354186,89.91391105789288,102.01717244395157,Director 352
Movie 353,2016,Thriller,7.350515812417529,407.1231507567245,282.7709593076422,Director 353
Movie 354,2020,Action,4.801030717718959,245.18075310931897,257.45742891794737,Director 354
Movie 355,2020,Action,7.616322798820381,459.9131873088803,226.41589644692124,Director 355
Movie 356,2010,Action,8.669672392182683,162.57480297844344,252.1330501988034,Director 356
Movie 357,2016,Thriller,3.912131148999477,374.96393907519183,95.42396141419064,Director 357
Movie 358,2018,Thriller,4.773100275176079,440.0264183859704,0.0,Director 358
Movie 359,2020,Comedy,3.385379974694944,105.99262379679185,194.0213626315399,Director 359
Movie 360,2014,Thriller,4.510597787821611,438.9172107541797,211.35923772040556,Director 360
Movie 361,2018,Drama,7.241230169578908,178.33815163612692,232.61497835992589,Director 361
Movie 362,2018,Thriller,1.0298716881750067,92.57359014876552,117.14065317775226,Director 362
Movie 363,2016,Action,7.51110533532961,393.8315083528886,146.05075003285558,Director 363
Movie 364,2020,Thriller,6.25151938862195,122.19247716166196,0.0,Director 364
Movie 365,2012,Comedy,6.8597018963099226,219.02511686816928,159.50564994528634,Director 365
Movie 366,2016,Comedy,1.9231319109188667,182.5148551437565,0.0,Director 366
Movie 367,2018,Drama,3.1979698647741874,192.47840701660527,166.1893191392868,Director 367
Movie 368,2020,Thriller,8.242926308345906,413.0684054886,260.57591613184496,Director 368
Movie 369,2010,Comedy,4.773656899991025,232.13495659068627,230.52063153684315,Director 369
Movie 370,2012,Thriller,1.989139042871076,289.0354780862421,155.0924459901396,Director 370
Movie 371,2018,Drama,7.308316451326008,434.5467994012105,0.0,Director 371
Movie 372,2010,Action,6.126751670990837,46.400794743315984,144.54412848684916,Director 372
Movie 373,2018,Thriller,1.3125662694811626,481.1904115521687,96.1522889632005,Director 373
Movie 374,2016,Drama,3.619247555973274,247.99732211814444,39.933852835425824,Director 374
Movie 375,2016,Comedy,8.038964996949131,29.384982466128108,0.0,Director 375
Movie 376,2014,Thriller,2.050549195661763,0.0,0.0,Director 376
Movie 377,2010,Action,5.869481755885284,436.5249675463304,6.56940979751073,Director 377
Movie 378,2020,Action,9.244245250384449,258.4194564534263,0.0,Director 378
Movie 379,2016,Drama,4.0475909798586684,81.86530729120969,0.0,Director 379
Movie 380,2014,Thriller,1.1584709989248267,352.7062582572338,0.0,Director 380
Movie 381,2016,Thriller,8.897826494133984,476.7318361883956,0.0,Director 381
Movie 382,2010,Action,4.4738105411666655,482.9269374756558,3.956779993969789,Director 382
Movie 383,2018,Drama,9.849356849686483,163.02670414321548,53.748165658517706,Director 383
Movie 384,2010,Drama,2.890835471871661,307.0979922230716,26.73413311883523,Director 384
Movie 385,2020,Thriller,7.202516510354878,0.0,282.6611840745057,Director 385
Movie 386,2020,Thriller,6.394275152733699,423.3474807538476,0.0,Director 386
Movie 387,2010,Thriller,5.053770636893502,0.0,64.45569445665248,Director 387
Movie 388,2010,Thriller,2.192150894421037,248.0235867762052,20.50287099326171,Director 388
Movie 389,2018,Action,6.035776626602342,345.0241772368481,89.14916884533284,Director 389
Movie 390,2012,Drama,3.455728539469604,237.7058740258108,0.0,Director 390
Movie 391,2010,Action,1.1779995005174515,453.5638811323357,143.82150762294117,Director 391
Movie 392,2020,Action,9.769163608794337,431.47335593014617,230.17498307043732,Director 392
Movie 393,2012,Drama,7.574395549553392,272.85203557540694,119.19016772108938,Director 393
Movie 394,2014,Comedy,9.940253991352028,222.03575584782425,65.79420134505631,Director 394
Movie 395,2014,Action,8.383275078964646,59.20248027701882,197.0240309486612,Director 395
Movie 396,2010,Drama,3.871816482429537,252.7427720157808,27.56178839500629,Director 396
Movie 397,2020,Thriller,6.840465374452933,427.9589096553484,145.210709158285,Director 397
Movie 398,2010,Action,9.803332856802152,48.3020349217698,193.0084285747613,Director 398
Movie 399,2018,Comedy,9.10337361084868,279.80303227388987,223.29703937920823,Director 399
Movie 400,2012,Drama,9.122004561833627,321.7531823243971,160.13145391335632,Director 400
Movie 401,2020,Comedy,7.890612554719881,219.54313795391735,0.0,Director 401
Movie 402,2020,Thriller,6.754160275759646,348.93950399417827,99.21134710287188,Director 402
Movie 403,2014,Drama,3.187940335650291,224.9505434529032,96.41304519822796,Director 403
Movie 404,2010,Action,6.992888958225989,81.39272449798511,0.0,Director 404
Movie 405,2016,Thriller,7.390054761050323,431.5408625141844,188.48167226007087,Director 405
Movie 406,2010,Drama,5.312990627464185,26.791410040517466,166.03628757156167,Director 406
Movie 407,2010,Drama,3.168535850883158,153.56807839745815,203.26646180131792,Director 407
Movie 408,2010,Action,2.2915246569525904,0.0,148.77534286729906,Director 408
Movie 409,2020,Comedy,4.859547917952005,472.4793185564809,0.0,Director 409
Movie 410,2020,Drama,4.351696927382513,243.65445118740703,0.0,Director 410
Movie 411,2010,Action,7.650580530984791,3.387218582818228,0.0,Director 411
Movie 412,2016,Thriller,1.4689347188851272,429.47129694718336,27.238166864785867,Director 412
Movie 413,2016,Action,6.010702432089501,67.62399041892525,243.08099083160084,Director 413
Movie 414,2012,Comedy,1.2625202204193,149.45823409135895,280.28028120242874,Director 414
Movie 415,2016,Drama,2.4481478684418296,0.0,80.13814470077943,Director 415
Movie 416,2010,Drama,5.758909043777465,0.0,45.86150922597943,Director 416
Movie 417,2016,Comedy,9.485932936725678,0.0,1.0243903131855916,Director 417
Movie 418,2020,Comedy,7.605992040746232,45.343119374767454,86.2046928104636,Director 418
Movie 419,2018,Drama,6.279148747543824,41.7574723545941,183.55634843879488,Director 419
Movie 420,2012,Comedy,9.43747921124426,231.51310564737963,0.0,Director 420
Movie 421,2020,Action,2.950353575917923,71.19148040039777,31.541515895271036,Director 421
Movie 422,2018,Comedy,2.087547739648405,253.36019080472408,0.0,Director 422
Movie 423,2020,Comedy,1.0127838166692464,345.0296263815998,0.0,Director 423
Movie 424,2010,Action,7.821964099058229,94.35570639430762,246.8000037108891,Director 424
Movie 425,2016,Comedy,5.390297459760805,186.0833952452464,128.93092744095077,Director 425
Movie 426,2018,Drama,2.3110061263980253,337.3722954267208,166.0208481817408,Director 426
Movie 427,2014,Drama,9.76947701236754,268.0426767508876,0.0,Director 427
Movie 428,2016,Action,8.408226915029331,110.93856456233848,0.0,Director 428
Movie 429,2018,Drama,9.819509737863603,361.9058560103668,6.398742364313122,Director 429
Movie 430,2020,Thriller,3.678068130799572,285.15063781177497,205.3886359263393,Director 430
Movie 431,2010,Drama,5.19290738529743,57.76700918103391,98.59278675340124,Director 431
Movie 432,2018,Drama,7.752992341216927,72.34372485385747,294.0341972499209,Director 432
Movie 433,2010,Action,4.787713739070978,337.8929734806069,202.81321454690408,Director 433
Movie 434,2020,Action,9.58607346425936,63.40881420216824,12.51731279196244,Director 434
Movie 435,2018,Comedy,1.9508668617424865,119.32947001377258,48.24491622332937,Director 435
Movie 436,2012,Action,7.708618394839628,227.03860288279384,28.08520000066932,Director 436
Movie 437,2014,Drama,3.2701026909315374,386.2370610088322,282.09400474869767,Director 437
Movie 438,2014,Drama,3.4149582458849794,348.38686748518325,185.0953058315392,Director 438
Movie 439,2016,Action,4.2045606894497976,390.2574120317137,209.1952702511935,Director 439
Movie 440,2012,Comedy,2.4700924407052374,189.13430337187305,143.79424283167793,Director 440
Movie 441,2012,Comedy,9.05527654908576,0.0,210.0751038197128,Director 441
Movie 442,2010,Thriller,3.0313222508259607,148.18200829966673,0.0,Director 442
Movie 443,2020,Thriller,8.540683339905163,22.69292384450688,162.4616348257601,Director 443
Movie 444,2018,Comedy,9.379859982226796,480.9997835895274,231.300267078533,Director 444
Movie 445,2016,Drama,2.0350287667556444,114.9840891127538,123.5974444008854,Director 445
Movie 446,2016,Comedy,5.83223272063461,19.15017673064904,0.0,Director 446
Movie 447,2018,Action,6.060114942423712,255.72675724159149,160.70777926484692,Director 447
Movie 448,2012,Comedy,8.208996180196198,77.60998248604888,58.19413027626564,Director 448
Movie 449,2014,Thriller,3.47639707045966,94.59720814461554,0.0,Director 449
Movie 450,2020,Thriller,6.609743996381596,136.03114611097905,30.26756149423861,Director 450
Movie 451,2018,Thriller,9.295512573262506,30.7267931957537,0.0,Director 451
Movie 452,2010,Thriller,8.197028686247606,58.09689317465211,19.72032232741023,Director 452
Movie 453,2020,Action,1.0957645934091589,30.40920476787629,123.06529440590364,Director 453
Movie 454,2016,Comedy,4.978771659716215,0.0,195.0873192951675,Director 454
Movie 455,2018,Comedy,1.3093524423335037,70.28255906148672,226.5308261570014,Director 455
Movie 456,2018,Thriller,7.299738993994976,322.6495445477976,261.39457401478734,Director 456
Movie 457,2010,Action,6.935116557511485,411.0062784045835,0.0,Director 457
Movie 458,2020,Drama,6.4834437069044295,17.16965712686718,21.70508181688172,Director 458
Movie 459,2014,Drama,4.284150348737385,0.0,0.0,Director 459
Movie 460,2020,Thriller,7.602276338532185,224.6946874549231,81.9090923244514,Director 460
Movie 461,2016,Comedy,8.223776687795954,324.8751728069214,291.6674811780452,Director 461
Movie 462,2016,Comedy,6.390899682079974,436.47147727225706,0.0,Director 462
Movie 463,2010,Thriller,2.938795254234984,399.2527389184311,0.0,Director 463
Movie 464,2018,Drama,4.974156589820876,490.5925453811175,159.8003804890359,Director 464
Movie 465,2012,Action,1.195016094171694,323.36066559918424,0.0,Director 465
Movie 466,2018,Thriller,6.120584239012016,232.8861161905712,0.0,Director 466
Movie 467,2016,Thriller,4.652316294425337,32.09302673134512,281.34547653078465,Director 467
Movie 468,2016,Thriller,3.278013356004216,493.9434466235479,0.0,Director 468
Movie 469,2012,Thriller,9.045492407391402,0.0,67.05154028834329,Director 469
Movie 470,2010,Drama,6.91132355821549,421.7938491504232,264.38410801582177,Director 470
Movie 471,2014,Thriller,1.7540447756469528,425.0870167964752,30.691042422867497,Director 471
Movie 472,2018,Comedy,5.71824340243262,190.7450002520111,170.1462423752415,Director 472
Movie 473,2020,Comedy,1.481182088598366,426.3985539501006,0.0,Director 473
Movie 474,2012,Comedy,8.448278863814066,187.15179050289763,143.31517837833184,Director 474
Movie 475,2012,Comedy,4.942337021067529,96.83759783957296,22.826225064049936,Director 475
Movie 476,2018,Action,9.42856054124581,73.93152719698,185.18975536417247,Director 476
Movie 477,2012,Drama,2.307830242890549,0.0,0.0,Director 477
Movie 478,2014,Action,2.0430376004929616,363.8123270351994,21.029910100134916,Director 478
Movie 479,2018,Drama,3.31253404314592,243.9313999532993,93.74363215141511,Director 479
Movie 480,2016,Drama,3.55646891739066,0.0,0.0,Director 480
Movie 481,2016,Thriller,1.8793123734892745,56.35397206608165,0.0,Director 481
Movie 482,2020,Action,2.8675904584599388,65.51047339162342,205.44843576497263,Director 482
Movie 483,2010,Action,3.576636399486599,451.55013169075926,0.0,Director 483
Movie 484,2012,Action,3.1551610475194742,104.13796466786717,293.0669042517506,Director 484
Movie 485,2010,Drama,3.1888571762381206,188.3958230163716,130.6574474847588,Director 485
Movie 486,2012,Action,8.655027434013753,382.0110775995729,33.76932239809557,Director 486
Movie 487,2020,Drama,4.321653750032223,201.281234145957,157.9181019360719,Director 487
Movie 488,2010,Comedy,7.738813647845541,297.7353626762168,45.47201185302697,Director 488
Movie 489,2020,Thriller,3.2182735554834494,470.5257825348861,0.0,Director 489
Movie 490,2014,Action,4.874738017031016,178.7269562759856,126.51190138626416,Director 490
Movie 491,2016,Thriller,2.978053310750314,375.3457690990792,274.7435569043378,Director 491
Movie 492,2016,Action,2.0266192417434024,0.0,59.16276531219603,Director 492
Movie 493,2020,Drama,4.270524843782651,452.936892530564,264.82843327287264,Director 493
Movie 494,2016,Drama,4.047508049867883,0.0,58.79496618757125,Director 494
Movie 495,2010,Thriller,2.765227101579652,386.176122768904,0.0,Director 495
Movie 496,2016,Action,1.6835169084410135,248.5528588060276,20.30769778016821,Director 496
Movie 497,2016,Action,4.147277507568624,93.81995829748077,216.6769496333934,Director 497
Movie 498,2012,Drama,7.009028878726498,205.44346907016416,284.8779771180995,Director 498
Movie 499,2014,Comedy,1.81787307327402,81.45975008434826,192.05581792298608,Director 499
Movie 500,2012,Drama,8.298935232768653,169.74378857666494,0.0,Director 500
Movie 501,2010,Comedy,2.6537944054602054,399.2527552128743,51.53462984698157,Director 501
Movie 502,2012,Drama,6.597674031149039,166.07947787514348,129.07567276521408,Director 502
Movie 503,2010,Action,9.176620357837374,248.00616809677484,190.2912602118001,Director 503
Movie 504,2010,Thriller,9.602149728367351,430.502531198024,168.33628549606397,Director 504
Movie 505,2010,Comedy,6.854985438230832,426.5252332745288,0.0,Director 505
Movie 506,2020,Thriller,7.548536440892724,274.5483513562329,8.629215347822722,Director 506
Movie 507,2016,Comedy,5.244183648056907,374.1597278688559,217.8157352907587,Director 507
Movie 508,2012,Comedy,2.1016029949372017,99.55003414244396,0.0,Director 508
Movie 509,2010,Drama,7.518605352020277,0.0,0.0,Director 509
Movie 510,2016,Thriller,9.419916066520276,406.9431442240143,242.2406649964849,Director 510
Movie 511,2020,Comedy,5.302389275004326,12.923324048583098,74.61966010229966,Director 511
Movie 512,2014,Comedy,5.56702974320793,483.2398318757933,156.52189085529744,Director 512
Movie 513,2020,Action,8.523397664615974,378.96920531330414,251.97692312119915,Director 513
Movie 514,2014,Comedy,8.500590100060492,415.3111009988717,178.38716033283595,Director 514
Movie 515,2018,Action,9.053494930608242,438.9691192268552,170.65938809046742,Director 515
Movie 516,2012,Drama,9.701380327612126,175.31033680291415,245.59293117407373,Director 516
Movie 517,2012,Comedy,8.784417793281094,246.1818790059633,160.17209542953896,Director 517
Movie 518,2012,Action,7.451055143186153,412.5533827755975,84.74606041367304,Director 518
Movie 519,2010,Thriller,3.489495472504463,461.1511212461326,17.85058935540124,Director 519
Movie 520,2020,Drama,8.56929354323923,493.4801916582469,187.8005590574841,Director 520
Movie 521,2014,Comedy,4.155029688134436,453.6092894187584,227.55472510824592,Director 521
Movie 522,2016,Comedy,6.247938041571773,428.64719182654994,140.71547904418065,Director 522
Movie 523,2014,Thriller,8.23869497803544,22.482743427404912,0.0,Director 523
Movie 524,2018,Thriller,3.310811255741541,0.0,121.02883065251623,Director 524
Movie 525,2010,Drama,9.423256657625044,129.1532611096165,182.54512901129615,Director 525
Movie 526,2014,Comedy,8.456749730544399,277.9913609858442,159.3527462481478,Director 526
Movie 527,2020,Comedy,7.274606515671472,298.7195580611451,68.21207026873367,Director 527
Movie 528,2014,Comedy,4.820709159914097,265.64031630433107,0.0,Director 528
Movie 529,2010,Action,6.453045246935126,170.79925283748216,0.0,Director 529
Movie 530,2010,Action,9.1752061607554,54.86342308461974,185.87348592145872,Director 530
Movie 531,2016,Thriller,7.909062919951939,182.57524016030555,211.7999582392133,Director 531
Movie 532,2020,Comedy,3.1460950873210423,156.3063093362943,10.792251977457028,Director 532
Movie 533,2020,Action,6.19075674302273,95.61968555685468,0.0,Director 533
